"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"P2RY13",26.0411642148966,0.237764390404527,0.238673314945483,0.996191763033233,0.319156980791679,0.723493757157009
"EXO1",37.7866801454983,-0.127338716322251,0.307037846463282,-0.414732964646035,0.678337397694288,0.908664959006149
"CD70",103.188703127438,0.448933998725074,0.276202329557043,1.62538092797787,0.104081417134582,0.456487519715259
"DDB2",149.430103124325,-0.0881892772616126,0.308082276325434,-0.28625235542098,0.774684846747621,0.938694701689685
"NDUFA4L2",1151.89039032326,-0.357341295614828,0.227602187804827,-1.57002575002159,0.116409120782989,0.477384013434506
"IFITM1",2467.52862225318,-0.0880435822762195,0.198070668698143,-0.44450590718405,0.656676858973124,0.901255485019236
"IFNAR1",331.052905847943,-0.120013203339234,0.126507291844836,-0.948666291002677,0.342790363615505,0.726778370527182
"TREM1",19.7526505895961,-0.214338909852217,0.575384959993087,-0.372513925033411,0.709510246150176,0.913637386671594
"CXCL13",55.705464989985,0.704940724863962,0.432826408856647,1.62869157343271,0.103378327511778,0.455881477060134
"TWIST2",5.93230031048072,-0.0784128885910942,0.312744939384212,-0.250724723941137,0.802026944169018,0.946714818754841
"HLA-DRB1",9618.4663708743,0.28758580818912,0.447537204812636,0.642596425719553,0.520486002942934,0.835926335833959
"FGFR1",553.037653188199,-0.218498176913776,0.187200000823823,-1.16719111085586,0.243133199889267,0.672843616719107
"TBXAS1",182.276488620206,0.192253614527053,0.258029968773187,0.745082501234758,0.456221846938814,0.813189219228582
"NCR1",42.486513723959,0.580525516201976,0.31745429621429,1.82869006066343,0.0674460522861155,0.426268385434262
"SOX11",14.0551892127026,0.26665386633164,0.36715399726788,0.726272540448704,0.467671709598378,0.815142699019203
"TLR2",102.254100622633,0.0668905038143236,0.184418603691448,0.362710173894596,0.716821398898756,0.913637386671594
"TWF1",372.544215830353,-0.0734060535615878,0.146164331671038,-0.502215914938793,0.615515649144162,0.882106160813462
"CCL5",2086.06703944213,0.226534925887757,0.28398593495775,0.797697695561788,0.425045941469112,0.781794951270623
"ITGAL",455.665238120201,0.353592122559753,0.215642843123943,1.63971183758007,0.101065096468816,0.455639848325892
"MYCT1",212.436480024455,-0.212001001418252,0.269276841690042,-0.787297563680879,0.431107695556194,0.788897755813715
"CD96",193.409410091812,0.0816012426364836,0.272899158762308,0.299016101795892,0.764927759846672,0.935844332492759
"PROM1",62.1663483048842,0.024205866980698,0.412267513638094,0.0587139810437427,0.953179923287552,0.982928732725899
"OASL",198.209582368069,0.287824428244314,0.272901410438844,1.05468281670466,0.291570413154688,0.696145927265779
"IFNG",52.0617706812776,0.0641576731817413,0.35631967379305,0.180056499543733,0.857108212724374,0.961259906102686
"BATF3",370.693236883304,-0.153454719607646,0.191651741262025,-0.800695671206259,0.423307849193516,0.781714952629673
"EZH2",163.961833216841,-0.128520360324994,0.184136003396087,-0.697964319604238,0.485199508203914,0.823603047174825
"IRF5",104.715019433292,0.0961694251448379,0.164755102319589,0.583711361838678,0.559414521793192,0.864377337256445
"PCK2",130.926691230167,0.437721216142119,0.26679889226735,1.64064105522407,0.100871947391979,0.455639848325892
